,sex_Female,sex_Male,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,degree_F,degree_M,priors_count,juv_fel_count,juv_misd_count,age,two_year_recid
431,1,0,0,0,1,0,0,0,0,1,0,0,0,48,0
432,0,1,0,0,0,1,0,0,0,1,7,0,0,30,0
433,0,1,0,0,0,0,0,1,0,1,2,0,0,28,0
434,0,1,1,0,0,0,0,0,0,1,2,0,0,33,0
435,1,0,1,0,0,0,0,0,1,0,6,0,0,34,0
436,0,1,0,0,0,0,0,1,0,1,0,0,0,25,0
437,0,1,1,0,0,0,0,0,1,0,10,0,0,59,1
438,0,1,1,0,0,0,0,0,1,0,5,0,0,29,1
439,0,1,0,0,1,0,0,0,1,0,0,0,0,24,0
440,0,1,0,0,1,0,0,0,1,0,1,0,0,48,1
441,0,1,1,0,0,0,0,0,0,1,4,0,0,52,0
442,0,1,1,0,0,0,0,0,1,0,0,0,0,20,1
443,0,1,0,0,1,0,0,0,1,0,4,0,0,25,1
444,0,1,0,0,1,0,0,0,1,0,0,0,0,24,0
445,0,1,0,0,1,0,0,0,0,1,0,0,0,23,0
446,0,1,0,0,1,0,0,0,1,0,6,0,1,27,0
447,0,1,1,0,0,0,0,0,0,1,1,0,1,25,1
448,0,1,1,0,0,0,0,0,1,0,0,0,0,31,0
449,0,1,1,0,0,0,0,0,1,0,6,0,1,25,1
450,0,1,0,0,1,0,0,0,1,0,1,0,0,32,1
451,0,1,0,0,1,0,0,0,1,0,0,0,0,21,1
452,0,1,0,0,0,0,0,1,1,0,1,0,0,37,0
453,0,1,0,0,1,0,0,0,1,0,0,0,0,25,0
454,0,1,0,0,0,1,0,0,1,0,20,1,1,32,0
455,0,1,1,0,0,0,0,0,1,0,0,0,0,35,0
456,0,1,1,0,0,0,0,0,1,0,14,0,0,42,1
457,0,1,0,0,1,0,0,0,0,1,9,0,0,24,1
458,0,1,0,0,0,1,0,0,1,0,0,0,0,21,1
459,0,1,0,0,1,0,0,0,0,1,1,0,0,47,0
460,0,1,1,0,0,0,0,0,1,0,5,0,0,27,1
461,0,1,0,0,0,1,0,0,0,1,2,0,0,43,1
462,0,1,0,0,1,0,0,0,1,0,2,0,0,46,1
463,0,1,1,0,0,0,0,0,0,1,1,0,0,44,0
464,0,1,0,0,1,0,0,0,1,0,2,0,0,23,0
465,0,1,1,0,0,0,0,0,1,0,8,0,0,42,0
466,0,1,1,0,0,0,0,0,1,0,6,0,0,58,0
467,0,1,1,0,0,0,0,0,1,0,3,0,0,26,0
468,1,0,0,0,0,0,0,1,1,0,0,0,0,48,0
469,0,1,1,0,0,0,0,0,1,0,3,0,0,39,1
470,0,1,1,0,0,0,0,0,1,0,3,0,2,21,1
471,0,1,0,0,1,0,0,0,0,1,1,0,0,63,0
472,0,1,1,0,0,0,0,0,1,0,3,0,1,22,1
473,0,1,1,0,0,0,0,0,0,1,3,0,0,50,0
474,0,1,1,0,0,0,0,0,1,0,0,0,0,38,0
475,0,1,0,0,1,0,0,0,1,0,1,0,0,41,0
476,0,1,1,0,0,0,0,0,1,0,16,8,0,28,1
477,1,0,1,0,0,0,0,0,0,1,0,0,0,30,0
478,0,1,1,0,0,0,0,0,1,0,1,0,0,23,0
479,0,1,0,0,1,0,0,0,1,0,2,0,0,25,1
480,0,1,0,0,1,0,0,0,1,0,5,0,0,40,0
481,0,1,0,0,0,1,0,0,1,0,8,0,0,24,0
482,0,1,1,0,0,0,0,0,0,1,5,0,0,27,1
483,0,1,0,0,1,0,0,0,0,1,11,0,0,44,0
484,1,0,1,0,0,0,0,0,1,0,6,0,0,35,1
485,0,1,0,0,1,0,0,0,0,1,0,0,0,42,0
486,0,1,1,0,0,0,0,0,1,0,15,0,0,38,0
487,0,1,0,0,0,1,0,0,1,0,4,0,0,26,0
488,1,0,1,0,0,0,0,0,0,1,0,0,0,25,0
489,0,1,0,0,0,1,0,0,1,0,1,0,0,64,0
490,1,0,0,0,1,0,0,0,0,1,2,0,0,49,1
491,0,1,0,0,1,0,0,0,1,0,5,0,0,50,1
492,0,1,0,0,1,0,0,0,0,1,0,0,0,66,1
493,1,0,0,0,1,0,0,0,0,1,0,0,0,46,0
494,0,1,1,0,0,0,0,0,1,0,5,0,0,30,1
495,1,0,0,0,1,0,0,0,0,1,0,0,0,22,0
496,0,1,0,0,1,0,0,0,0,1,1,0,0,23,0
497,0,1,0,0,0,0,0,1,0,1,0,0,0,30,1
498,0,1,0,0,0,1,0,0,0,1,0,0,0,31,0
499,0,1,0,0,0,0,0,1,1,0,1,0,0,31,0
500,0,1,1,0,0,0,0,0,0,1,0,0,0,25,0
501,1,0,0,0,1,0,0,0,1,0,0,0,0,21,0
502,0,1,1,0,0,0,0,0,0,1,0,0,0,27,0
503,0,1,0,0,0,1,0,0,0,1,0,0,0,20,1
504,0,1,0,0,0,1,0,0,1,0,1,0,0,32,0
505,1,0,0,0,1,0,0,0,1,0,0,0,0,24,0
506,0,1,1,0,0,0,0,0,1,0,1,1,0,20,0
507,0,1,1,0,0,0,0,0,0,1,3,0,0,31,1
508,0,1,1,0,0,0,0,0,0,1,3,0,0,27,1
509,0,1,1,0,0,0,0,0,1,0,0,0,0,40,0
510,0,1,1,0,0,0,0,0,1,0,11,0,0,22,1
511,1,0,1,0,0,0,0,0,1,0,1,0,0,38,0
512,0,1,0,0,0,1,0,0,0,1,1,0,0,36,1
513,0,1,1,0,0,0,0,0,0,1,1,0,0,30,0
514,0,1,0,0,1,0,0,0,1,0,6,0,0,27,1
515,1,0,0,0,1,0,0,0,0,1,0,0,0,59,0
516,0,1,0,0,1,0,0,0,0,1,2,0,0,37,0
517,0,1,1,0,0,0,0,0,0,1,5,0,0,28,1
518,0,1,0,0,1,0,0,0,1,0,0,0,0,38,0
519,0,1,1,0,0,0,0,0,1,0,0,0,0,22,1
520,0,1,1,0,0,0,0,0,1,0,4,0,0,25,1
521,0,1,0,0,1,0,0,0,0,1,0,0,0,51,0
522,0,1,0,0,1,0,0,0,0,1,2,0,0,29,1
523,0,1,1,0,0,0,0,0,1,0,10,0,0,28,0
524,0,1,1,0,0,0,0,0,0,1,9,0,0,55,1
525,1,0,0,0,1,0,0,0,1,0,3,0,0,23,0
526,1,0,1,0,0,0,0,0,0,1,0,0,0,22,0
527,1,0,0,0,1,0,0,0,1,0,2,0,0,19,1
528,0,1,1,0,0,0,0,0,0,1,1,0,0,31,0
529,0,1,1,0,0,0,0,0,0,1,0,0,0,29,0
530,0,1,1,0,0,0,0,0,1,0,15,0,0,61,1
531,0,1,0,0,0,1,0,0,0,1,0,0,0,31,0
532,0,1,1,0,0,0,0,0,1,0,4,0,1,20,1
533,0,1,0,0,1,0,0,0,1,0,3,0,0,26,1
534,0,1,0,0,1,0,0,0,0,1,5,0,0,27,0
535,0,1,0,0,1,0,0,0,1,0,1,0,0,25,0
536,0,1,0,0,1,0,0,0,1,0,3,0,2,23,1
537,0,1,1,0,0,0,0,0,1,0,0,0,0,38,0
538,0,1,1,0,0,0,0,0,1,0,18,0,2,27,1
539,1,0,0,0,1,0,0,0,1,0,0,0,0,35,1
540,0,1,0,0,0,0,0,1,1,0,0,0,0,22,0
541,1,0,1,0,0,0,0,0,1,0,4,0,0,58,1
542,1,0,0,0,1,0,0,0,0,1,0,0,0,57,1
543,0,1,1,0,0,0,0,0,1,0,0,0,0,21,0
544,1,0,1,0,0,0,0,0,1,0,0,0,0,22,0
545,0,1,1,0,0,0,0,0,1,0,0,0,0,30,0
546,0,1,1,0,0,0,0,0,1,0,8,0,0,30,1
547,1,0,1,0,0,0,0,0,1,0,10,0,0,31,0
548,1,0,0,0,1,0,0,0,1,0,1,0,0,45,0
549,0,1,0,0,1,0,0,0,1,0,2,0,0,39,1
550,0,1,1,0,0,0,0,0,1,0,0,0,0,31,1
551,0,1,1,0,0,0,0,0,1,0,1,0,0,22,1
552,0,1,1,0,0,0,0,0,1,0,13,0,0,27,1
553,0,1,0,0,1,0,0,0,1,0,1,0,0,38,1
554,0,1,1,0,0,0,0,0,1,0,23,0,0,31,1
555,0,1,1,0,0,0,0,0,1,0,20,0,0,47,0
556,0,1,1,0,0,0,0,0,1,0,3,0,1,22,0
557,0,1,1,0,0,0,0,0,0,1,1,0,0,35,1
558,0,1,0,0,0,1,0,0,0,1,2,0,0,23,1
559,0,1,1,0,0,0,0,0,0,1,2,0,0,65,1
560,0,1,1,0,0,0,0,0,0,1,0,0,0,35,0
561,1,0,1,0,0,0,0,0,1,0,0,0,0,33,0
562,0,1,0,0,1,0,0,0,0,1,1,0,0,53,0
563,0,1,0,0,0,1,0,0,1,0,0,0,0,52,0
564,0,1,1,0,0,0,0,0,1,0,0,0,0,21,0
565,0,1,1,0,0,0,0,0,1,0,11,0,0,37,0
566,0,1,0,0,0,0,0,1,0,1,4,0,0,30,1
567,0,1,0,0,0,0,0,1,1,0,0,0,0,54,0
568,1,0,1,0,0,0,0,0,0,1,0,0,0,31,0
569,1,0,0,0,1,0,0,0,1,0,2,0,0,59,0
570,0,1,1,0,0,0,0,0,0,1,0,0,0,27,0
571,0,1,1,0,0,0,0,0,0,1,0,0,0,36,1
572,0,1,1,0,0,0,0,0,1,0,17,0,0,46,1
573,0,1,1,0,0,0,0,0,1,0,3,0,0,22,0
574,1,0,0,0,1,0,0,0,0,1,0,0,0,28,0
575,1,0,0,0,1,0,0,0,1,0,15,0,0,34,1
576,0,1,0,0,0,1,0,0,1,0,7,0,0,29,1
577,0,1,1,0,0,0,0,0,0,1,2,0,0,23,1
578,0,1,1,0,0,0,0,0,1,0,3,0,0,27,0
579,0,1,0,1,0,0,0,0,1,0,0,0,0,21,1
580,0,1,0,0,1,0,0,0,1,0,3,0,0,48,1
581,0,1,1,0,0,0,0,0,1,0,5,0,0,31,0
582,0,1,1,0,0,0,0,0,0,1,4,0,1,36,0
583,0,1,1,0,0,0,0,0,1,0,14,0,0,44,1
584,0,1,0,0,1,0,0,0,1,0,2,0,0,53,0
585,0,1,1,0,0,0,0,0,0,1,3,0,0,33,1
586,0,1,0,0,1,0,0,0,1,0,2,0,0,47,1
587,0,1,1,0,0,0,0,0,1,0,20,0,0,57,1
588,0,1,1,0,0,0,0,0,0,1,2,0,0,28,0
589,0,1,1,0,0,0,0,0,0,1,1,0,0,24,0
590,0,1,1,0,0,0,0,0,1,0,1,0,0,44,0
591,0,1,1,0,0,0,0,0,1,0,0,0,0,46,0
592,0,1,1,0,0,0,0,0,1,0,6,0,0,37,0
593,0,1,1,0,0,0,0,0,0,1,10,0,0,26,1
594,0,1,1,0,0,0,0,0,1,0,10,0,1,27,1
595,0,1,0,0,1,0,0,0,1,0,1,0,0,40,0
596,1,0,0,0,1,0,0,0,1,0,9,0,0,60,1
597,0,1,0,0,1,0,0,0,1,0,1,0,0,53,0
598,0,1,1,0,0,0,0,0,1,0,0,0,0,28,0
599,0,1,0,0,0,1,0,0,0,1,0,0,0,23,0
600,1,0,0,0,1,0,0,0,1,0,2,0,0,46,0
601,0,1,1,0,0,0,0,0,1,0,0,0,0,23,1
602,0,1,1,0,0,0,0,0,1,0,18,0,0,50,1
603,0,1,1,0,0,0,0,0,0,1,0,0,0,45,0
604,0,1,1,0,0,0,0,0,1,0,1,0,0,22,0
605,0,1,0,0,1,0,0,0,1,0,1,0,0,26,1
606,0,1,0,0,1,0,0,0,1,0,0,0,0,62,0
607,0,1,0,0,1,0,0,0,0,1,0,0,0,34,1
608,0,1,0,0,0,1,0,0,1,0,1,0,0,24,0
609,0,1,0,0,1,0,0,0,0,1,0,0,0,21,0
610,0,1,0,0,1,0,0,0,1,0,0,0,0,25,1
611,0,1,0,0,1,0,0,0,0,1,0,0,0,68,0
612,0,1,0,0,1,0,0,0,1,0,1,0,0,21,0
613,1,0,0,0,0,1,0,0,1,0,1,0,0,37,0
614,0,1,1,0,0,0,0,0,1,0,0,0,0,22,0
615,0,1,0,0,1,0,0,0,1,0,1,0,0,42,0
616,0,1,0,0,1,0,0,0,1,0,1,0,1,22,1
617,0,1,1,0,0,0,0,0,1,0,0,0,0,45,1
618,1,0,1,0,0,0,0,0,1,0,4,0,0,36,1
619,0,1,1,0,0,0,0,0,1,0,2,0,0,48,0
620,0,1,1,0,0,0,0,0,1,0,6,0,0,23,1
621,0,1,1,0,0,0,0,0,1,0,0,0,0,24,0
622,0,1,1,0,0,0,0,0,1,0,0,0,0,29,0
623,0,1,1,0,0,0,0,0,1,0,0,0,0,24,0
624,0,1,1,0,0,0,0,0,1,0,11,0,0,50,0
625,0,1,1,0,0,0,0,0,1,0,10,0,1,34,1
626,0,1,1,0,0,0,0,0,1,0,0,0,0,23,0
627,1,0,0,0,1,0,0,0,0,1,0,0,0,22,0
628,0,1,0,0,0,0,0,1,1,0,0,0,0,36,0
629,0,1,0,0,1,0,0,0,1,0,22,0,0,30,1
630,0,1,1,0,0,0,0,0,1,0,0,0,0,21,1
631,1,0,0,0,1,0,0,0,1,0,0,0,0,53,0
632,0,1,1,0,0,0,0,0,0,1,7,0,1,25,1
633,1,0,1,0,0,0,0,0,0,1,1,0,0,25,0
634,0,1,1,0,0,0,0,0,1,0,8,0,0,71,0
635,0,1,1,0,0,0,0,0,0,1,10,0,4,39,0
636,1,0,1,0,0,0,0,0,1,0,0,0,0,37,0
637,0,1,1,0,0,0,0,0,1,0,0,0,0,20,1
638,1,0,1,0,0,0,0,0,1,0,3,0,0,29,0
639,0,1,1,0,0,0,0,0,1,0,2,0,0,22,1
640,0,1,1,0,0,0,0,0,1,0,4,0,0,26,1
641,1,0,1,0,0,0,0,0,1,0,19,0,0,47,1
642,0,1,0,0,0,0,0,1,1,0,1,0,0,21,1
643,1,0,0,0,0,0,0,1,0,1,0,0,0,23,0
644,1,0,0,0,1,0,0,0,1,0,1,0,0,20,1
645,1,0,1,0,0,0,0,0,1,0,0,0,0,23,0
646,0,1,0,0,0,0,1,0,0,1,3,0,0,27,0
647,1,0,1,0,0,0,0,0,1,0,0,0,0,53,0
648,1,0,1,0,0,0,0,0,1,0,0,0,0,23,0
649,0,1,1,0,0,0,0,0,1,0,5,0,0,26,1
650,0,1,1,0,0,0,0,0,1,0,6,0,0,25,0
651,0,1,0,0,0,0,0,1,0,1,2,0,0,23,0
652,0,1,1,0,0,0,0,0,1,0,4,0,0,27,1
653,0,1,1,0,0,0,0,0,0,1,1,0,0,29,0
654,0,1,0,0,0,0,0,1,1,0,1,0,0,27,1
655,0,1,0,0,0,1,0,0,1,0,0,0,0,28,0
656,0,1,1,0,0,0,0,0,0,1,0,0,0,31,0
657,0,1,1,0,0,0,0,0,1,0,8,0,0,41,1
658,0,1,0,0,1,0,0,0,0,1,0,0,0,25,0
659,0,1,0,0,1,0,0,0,0,1,0,0,0,47,0
660,0,1,1,0,0,0,0,0,1,0,4,0,0,37,0
661,1,0,1,0,0,0,0,0,1,0,4,0,0,35,0
662,0,1,0,0,1,0,0,0,0,1,1,0,0,24,1
663,0,1,0,0,1,0,0,0,1,0,2,0,2,21,1
664,0,1,0,0,1,0,0,0,1,0,0,0,0,22,1
665,0,1,1,0,0,0,0,0,1,0,11,0,0,57,0
666,0,1,0,0,1,0,0,0,1,0,0,0,0,48,0
667,0,1,0,0,0,0,0,1,1,0,0,0,0,36,0
668,1,0,1,0,0,0,0,0,1,0,3,0,0,37,0
669,0,1,0,0,1,0,0,0,0,1,0,0,0,31,0
670,0,1,1,0,0,0,0,0,1,0,1,0,1,22,1
671,0,1,0,0,1,0,0,0,0,1,2,0,0,31,0
672,0,1,1,0,0,0,0,0,1,0,0,0,0,24,1
673,0,1,1,0,0,0,0,0,1,0,22,0,0,32,1
674,1,0,0,0,0,0,0,1,0,1,0,0,0,23,0
675,0,1,1,0,0,0,0,0,0,1,0,0,0,63,0
676,0,1,0,0,0,0,0,1,1,0,0,0,0,30,0
677,0,1,0,0,1,0,0,0,1,0,0,0,0,20,0
678,1,0,1,0,0,0,0,0,0,1,1,0,0,24,1
679,1,0,1,0,0,0,0,0,0,1,1,0,0,36,0
680,0,1,0,0,0,1,0,0,0,1,0,0,0,83,0
681,0,1,0,0,1,0,0,0,1,0,2,0,0,28,0
682,0,1,1,0,0,0,0,0,1,0,3,0,0,36,1
683,1,0,1,0,0,0,0,0,0,1,0,0,0,33,0
684,0,1,1,0,0,0,0,0,1,0,0,0,0,39,0
685,0,1,0,0,0,0,0,1,0,1,3,0,0,29,0
686,0,1,1,0,0,0,0,0,1,0,17,0,0,30,1
687,0,1,1,0,0,0,0,0,1,0,1,0,0,24,1
688,0,1,1,0,0,0,0,0,1,0,7,0,0,35,0
689,0,1,1,0,0,0,0,0,1,0,0,0,0,24,0
690,0,1,0,0,1,0,0,0,1,0,8,0,0,26,0
691,0,1,1,0,0,0,0,0,1,0,14,0,0,28,1
692,0,1,1,0,0,0,0,0,0,1,0,0,0,32,0
693,1,0,0,0,1,0,0,0,0,1,1,0,0,32,1
694,0,1,1,0,0,0,0,0,0,1,5,0,0,33,1
695,0,1,1,0,0,0,0,0,1,0,16,0,1,29,0
696,0,1,0,0,1,0,0,0,0,1,1,0,0,34,1
697,1,0,0,0,0,0,0,1,0,1,0,0,0,37,1
698,0,1,0,0,1,0,0,0,0,1,0,0,0,43,0
699,0,1,0,0,1,0,0,0,1,0,2,0,0,47,0
700,0,1,1,0,0,0,0,0,0,1,3,0,0,25,1
701,1,0,1,0,0,0,0,0,1,0,1,0,0,23,0
702,0,1,0,0,1,0,0,0,0,1,2,0,0,39,0
703,0,1,1,0,0,0,0,0,1,0,13,0,0,35,1
704,0,1,0,0,0,0,0,1,1,0,0,0,0,33,0
705,0,1,0,0,0,0,0,1,1,0,0,0,0,21,1
706,0,1,1,0,0,0,0,0,1,0,20,1,0,43,0
707,0,1,1,0,0,0,0,0,1,0,3,0,1,25,1
708,0,1,1,0,0,0,0,0,1,0,25,1,0,48,1
709,0,1,1,0,0,0,0,0,0,1,1,0,0,22,1
710,0,1,1,0,0,0,0,0,0,1,9,1,0,52,1
711,0,1,0,0,1,0,0,0,1,0,5,0,0,26,1
712,0,1,1,0,0,0,0,0,0,1,4,0,0,67,1
713,0,1,1,0,0,0,0,0,0,1,4,0,0,34,0
714,0,1,0,0,1,0,0,0,0,1,4,0,0,56,0
715,0,1,1,0,0,0,0,0,1,0,1,0,0,28,1
716,0,1,1,0,0,0,0,0,0,1,2,0,0,29,0
717,0,1,1,0,0,0,0,0,1,0,6,0,0,37,1
718,0,1,0,0,0,0,0,1,1,0,3,0,0,43,0
719,0,1,0,0,1,0,0,0,1,0,0,0,0,51,0
720,0,1,1,0,0,0,0,0,0,1,1,0,0,20,1
721,0,1,0,0,1,0,0,0,0,1,4,0,0,26,1
722,1,0,0,0,1,0,0,0,0,1,1,0,0,39,1
723,0,1,1,0,0,0,0,0,1,0,1,0,0,21,0
724,0,1,1,0,0,0,0,0,1,0,1,0,1,21,1
725,0,1,0,0,1,0,0,0,1,0,3,0,2,24,1
726,0,1,1,0,0,0,0,0,0,1,4,0,1,26,1
727,0,1,0,0,1,0,0,0,1,0,1,0,0,48,0
728,0,1,1,0,0,0,0,0,1,0,5,0,1,24,1
729,0,1,0,0,1,0,0,0,1,0,0,0,0,26,0
730,0,1,0,0,1,0,0,0,1,0,0,0,0,46,0
731,0,1,1,0,0,0,0,0,0,1,7,0,1,24,0
732,1,0,0,0,1,0,0,0,0,1,0,0,0,21,0
733,0,1,1,0,0,0,0,0,1,0,1,0,0,24,1
734,0,1,1,0,0,0,0,0,0,1,9,0,0,36,0
735,0,1,1,0,0,0,0,0,1,0,5,0,0,30,1
736,1,0,0,0,1,0,0,0,1,0,1,0,0,22,0
737,0,1,1,0,0,0,0,0,1,0,0,0,0,25,1
738,0,1,1,0,0,0,0,0,0,1,25,0,3,31,1
739,0,1,1,0,0,0,0,0,1,0,0,0,0,24,0
740,0,1,1,0,0,0,0,0,1,0,13,0,0,39,1
741,0,1,0,0,0,0,0,1,1,0,0,0,0,46,0
742,1,0,1,0,0,0,0,0,1,0,4,0,0,30,0
743,0,1,0,0,1,0,0,0,1,0,0,0,0,40,0
744,1,0,1,0,0,0,0,0,1,0,0,0,0,52,0
745,0,1,1,0,0,0,0,0,1,0,3,1,0,23,0
746,1,0,1,0,0,0,0,0,0,1,1,0,0,26,0
747,0,1,0,0,1,0,0,0,1,0,1,0,1,22,1
748,0,1,0,0,1,0,0,0,1,0,3,0,0,42,0
749,0,1,1,0,0,0,0,0,1,0,6,0,3,23,1
750,0,1,0,0,0,0,0,1,1,0,4,0,0,33,1
751,0,1,1,0,0,0,0,0,1,0,1,0,0,28,0
752,0,1,0,0,1,0,0,0,1,0,1,0,0,50,0
753,0,1,1,0,0,0,0,0,1,0,1,0,0,32,0
754,0,1,0,0,0,1,0,0,1,0,3,0,0,24,1
755,0,1,1,0,0,0,0,0,1,0,3,0,0,51,0
756,0,1,0,0,1,0,0,0,0,1,1,0,0,19,1
757,0,1,1,0,0,0,0,0,1,0,4,0,0,32,0
758,1,0,0,0,1,0,0,0,1,0,1,0,0,31,1
759,1,0,1,0,0,0,0,0,1,0,1,0,0,29,0
760,0,1,0,0,0,1,0,0,0,1,0,0,0,43,0
761,0,1,1,0,0,0,0,0,1,0,9,0,0,26,1
762,0,1,0,0,1,0,0,0,1,0,0,0,0,27,1
763,0,1,0,0,1,0,0,0,1,0,1,0,0,52,1
764,0,1,0,0,0,1,0,0,0,1,1,0,0,27,0
765,1,0,0,0,0,1,0,0,0,1,1,0,0,57,0
766,0,1,1,0,0,0,0,0,0,1,3,0,0,28,1
767,0,1,1,0,0,0,0,0,1,0,3,0,0,32,1
768,0,1,1,0,0,0,0,0,0,1,5,0,0,27,1
769,0,1,0,0,0,1,0,0,0,1,0,0,0,45,1
770,1,0,0,0,1,0,0,0,0,1,0,0,0,42,0
771,0,1,1,0,0,0,0,0,1,0,0,0,0,33,1
772,1,0,0,0,1,0,0,0,0,1,3,0,0,28,0
773,1,0,0,0,1,0,0,0,0,1,0,0,0,53,0
774,0,1,0,0,1,0,0,0,1,0,0,0,0,24,0
775,0,1,0,0,0,1,0,0,1,0,1,0,0,28,0
776,0,1,0,0,0,1,0,0,1,0,1,0,0,28,0
777,0,1,1,0,0,0,0,0,0,1,6,0,0,39,1
778,0,1,1,0,0,0,0,0,1,0,1,0,0,22,1
779,0,1,1,0,0,0,0,0,1,0,2,0,0,46,1
780,0,1,1,0,0,0,0,0,0,1,0,0,0,25,0
781,0,1,0,0,1,0,0,0,1,0,1,0,0,52,0
782,0,1,1,0,0,0,0,0,0,1,4,0,0,28,1
783,1,0,0,0,1,0,0,0,1,0,1,0,0,57,1
784,0,1,1,0,0,0,0,0,1,0,3,0,0,49,1
785,0,1,1,0,0,0,0,0,1,0,2,0,0,21,1
786,0,1,1,0,0,0,0,0,1,0,19,0,0,32,1
787,0,1,1,0,0,0,0,0,0,1,3,0,0,63,0
788,0,1,0,0,1,0,0,0,1,0,2,0,0,29,0
789,0,1,1,0,0,0,0,0,0,1,0,0,0,46,0
790,0,1,1,0,0,0,0,0,0,1,10,0,0,28,1
791,0,1,1,0,0,0,0,0,1,0,1,0,0,27,0
792,1,0,0,0,0,1,0,0,0,1,0,0,0,69,0
793,0,1,0,0,0,1,0,0,0,1,0,0,0,47,0
794,0,1,0,0,0,1,0,0,1,0,1,0,0,45,0
795,1,0,0,0,1,0,0,0,0,1,1,0,0,33,0
796,1,0,0,0,0,1,0,0,0,1,0,0,0,27,1
797,0,1,1,0,0,0,0,0,1,0,14,0,0,32,1
798,0,1,1,0,0,0,0,0,1,0,2,0,0,24,0
799,0,1,1,0,0,0,0,0,1,0,5,0,0,26,1
800,0,1,0,0,0,1,0,0,0,1,0,0,0,47,0
801,0,1,0,0,1,0,0,0,1,0,1,0,0,25,0
802,0,1,1,0,0,0,0,0,1,0,1,0,0,21,0
803,0,1,1,0,0,0,0,0,0,1,2,0,0,25,1
804,0,1,1,0,0,0,0,0,1,0,6,1,1,22,1
805,1,0,0,0,1,0,0,0,1,0,0,0,0,26,0
806,0,1,0,0,1,0,0,0,1,0,0,0,0,20,0
807,0,1,1,0,0,0,0,0,0,1,1,0,0,30,1
808,0,1,1,0,0,0,0,0,1,0,0,0,0,45,1
809,0,1,1,0,0,0,0,0,1,0,7,0,0,33,1
810,0,1,0,0,1,0,0,0,1,0,2,0,0,35,0
811,0,1,0,0,1,0,0,0,1,0,5,0,0,41,0
812,0,1,0,0,1,0,0,0,0,1,0,0,0,23,0
813,1,0,0,0,1,0,0,0,0,1,0,0,1,21,1
814,0,1,1,0,0,0,0,0,1,0,0,0,0,54,0
815,0,1,1,0,0,0,0,0,1,0,10,0,0,27,1
816,0,1,0,0,1,0,0,0,0,1,0,0,0,22,0
817,1,0,0,0,0,1,0,0,0,1,0,0,0,21,1
818,0,1,1,0,0,0,0,0,1,0,2,0,0,23,1
819,0,1,0,0,0,1,0,0,0,1,1,0,0,30,0
820,0,1,1,0,0,0,0,0,0,1,5,0,0,36,1
821,0,1,1,0,0,0,0,0,1,0,10,0,0,29,1
822,0,1,1,0,0,0,0,0,0,1,4,0,0,54,1
823,0,1,0,0,1,0,0,0,0,1,2,0,0,22,1
824,0,1,1,0,0,0,0,0,0,1,0,0,0,26,1
825,1,0,1,0,0,0,0,0,1,0,0,0,0,20,0
826,0,1,1,0,0,0,0,0,0,1,6,0,0,52,1
827,0,1,1,0,0,0,0,0,1,0,0,0,0,29,0
828,1,0,1,0,0,0,0,0,0,1,6,0,0,23,0
829,0,1,1,0,0,0,0,0,0,1,1,0,0,35,0
830,0,1,0,0,1,0,0,0,1,0,8,0,0,32,1
831,0,1,1,0,0,0,0,0,0,1,1,0,0,21,1
832,0,1,0,0,0,1,0,0,1,0,0,0,0,25,0
833,0,1,1,0,0,0,0,0,0,1,4,0,0,30,1
834,1,0,1,0,0,0,0,0,1,0,3,0,0,30,0
835,0,1,1,0,0,0,0,0,1,0,2,0,0,23,1
836,0,1,0,0,1,0,0,0,1,0,8,1,0,32,0
837,0,1,1,0,0,0,0,0,1,0,6,0,0,29,1
838,0,1,0,0,1,0,0,0,0,1,0,0,0,42,0
839,0,1,1,0,0,0,0,0,1,0,0,0,0,21,1
840,1,0,1,0,0,0,0,0,0,1,0,0,0,22,0
841,0,1,0,0,0,1,0,0,1,0,2,0,0,45,0
842,0,1,1,0,0,0,0,0,0,1,0,0,0,29,0
843,0,1,1,0,0,0,0,0,1,0,6,0,0,30,1
844,0,1,1,0,0,0,0,0,0,1,17,0,0,51,0
845,0,1,0,0,0,1,0,0,1,0,20,0,0,45,1
846,0,1,0,0,1,0,0,0,1,0,2,0,0,24,0
847,0,1,1,0,0,0,0,0,0,1,2,0,0,23,0
848,0,1,1,0,0,0,0,0,1,0,5,0,0,36,0
849,0,1,0,0,0,1,0,0,0,1,0,0,0,69,0
850,0,1,0,0,0,1,0,0,1,0,1,0,0,21,1
851,0,1,0,0,0,1,0,0,0,1,1,0,0,59,0
852,0,1,1,0,0,0,0,0,1,0,1,0,0,39,0
853,0,1,1,0,0,0,0,0,1,0,2,0,0,29,0
854,0,1,0,0,0,1,0,0,0,1,1,0,0,22,1
855,0,1,0,0,1,0,0,0,1,0,6,0,0,44,0
856,0,1,1,0,0,0,0,0,1,0,2,0,0,25,0
857,0,1,1,0,0,0,0,0,1,0,0,0,0,31,0
858,0,1,1,0,0,0,0,0,0,1,17,0,1,35,1
859,0,1,1,0,0,0,0,0,0,1,11,0,0,27,1
860,0,1,1,0,0,0,0,0,1,0,1,0,0,33,0
861,0,1,1,0,0,0,0,0,1,0,6,0,0,28,1
862,0,1,0,0,1,0,0,0,1,0,1,0,0,60,0
863,0,1,0,0,0,1,0,0,0,1,0,0,0,53,0
864,0,1,0,0,0,1,0,0,1,0,0,0,0,51,1
